user_id	item_id	time
59	3231	1232496000
59	3891	1232496000
59	4384	1232496000
59	4951	1232496000
584	4085	1232496000
895	5674	1232496000
1589	5938	1232496000
1916	4591	1232496000
1916	5336	1232496000
2771	5634	1232496000
2821	5882	1232496000
2958	3842	1232496000
3182	4930	1232496000
4376	5188	1232496000
5177	2805	1232496000
5628	4930	1232496000
7350	1848	1232496000
7547	5007	1232496000
8017	6044	1232496000
10236	4907	1232496000
10612	5542	1232496000
10612	5641	1232496000
10612	6044	1232496000
11504	1264	1232496000
12058	2197	1232496000
12320	3855	1232496000
12320	5113	1232496000
12323	4001	1232496000
12374	5924	1232496000
12587	4740	1232496000
15679	5982	1232496000
16613	112	1232496000
16613	2587	1232496000
17296	5691	1232496000
18499	5885	1232496000
21389	5853	1232496000
22757	5038	1232496000
23804	4652	1232496000
23804	5906	1232496000
23830	4843	1232496000
23830	5760	1232496000
59	1769	1232582400
59	2269	1232582400
59	4831	1232582400
511	5938	1232582400
3063	5887	1232582400
3269	5591	1232582400
3269	5682	1232582400
4076	5082	1232582400
4954	5968	1232582400
6514	4652	1232582400
6514	4901	1232582400
6514	5178	1232582400
6514	5674	1232582400
6514	5676	1232582400
9409	5344	1232582400
9453	5476	1232582400
10135	4929	1232582400
11413	2608	1232582400
11852	251	1232582400
14902	5830	1232582400
15624	4170	1232582400
16656	5938	1232582400
17294	5938	1232582400
17750	6008	1232582400
18850	5693	1232582400
19459	4156	1232582400
20010	4929	1232582400
20230	427	1232582400
20230	550	1232582400
20324	4930	1232582400
20324	5267	1232582400
20902	4482	1232582400
21389	5938	1232582400
23516	5238	1232582400
1602	5574	1232668800
2967	4216	1232668800
2967	5391	1232668800
4076	5395	1232668800
4076	5446	1232668800
4934	5039	1232668800
5659	6010	1232668800
6726	3573	1232668800
6792	3814	1232668800
7303	4167	1232668800
7303	4168	1232668800
8475	4090	1232668800
9610	5624	1232668800
10120	5804	1232668800
11491	3060	1232668800
13525	5721	1232668800
13713	5080	1232668800
15528	4014	1232668800
15528	4096	1232668800
15533	3869	1232668800
16753	5071	1232668800
18222	5259	1232668800
18222	5391	1232668800
18285	5147	1232668800
18960	5094	1232668800
20485	4325	1232668800
22239	5540	1232668800
23058	982	1232668800
23308	5937	1232668800
143	3576	1232755200
891	5624	1232755200
895	4095	1232755200
1900	5649	1232755200
4031	5525	1232755200
4076	3674	1232755200
5515	5727	1232755200
6208	5972	1232755200
6632	5759	1232755200
6649	2684	1232755200
6649	5207	1232755200
6715	4179	1232755200
6715	4940	1232755200
8335	3744	1232755200
8598	4692	1232755200
11300	5095	1232755200
11300	5385	1232755200
17888	5529	1232755200
18606	4501	1232755200
18925	803	1232755200
20084	5884	1232755200
20665	2813	1232755200
21049	5768	1232755200
21547	5094	1232755200
39	5613	1232841600
895	2928	1232841600
1872	3489	1232841600
1872	4158	1232841600
2643	5653	1232841600
6208	5147	1232841600
6381	3385	1232841600
7334	5521	1232841600
8250	2718	1232841600
10166	4541	1232841600
11462	4929	1232841600
14310	3842	1232841600
14870	5265	1232841600
14870	5447	1232841600
15575	5934	1232841600
17888	5814	1232841600
20418	2611	1232841600
20966	5694	1232841600
21341	5640	1232841600
22130	911	1232841600
23058	90	1232841600
23348	4995	1232841600
23913	5744	1232841600
23913	5882	1232841600
446	5751	1232928000
1416	5063	1232928000
1416	5076	1232928000
1464	4267	1232928000
2163	5361	1232928000
5337	5486	1232928000
6355	4508	1232928000
6679	6109	1232928000
7072	3809	1232928000
7598	3855	1232928000
8112	5982	1232928000
8475	3866	1232928000
9775	1264	1232928000
10499	6025	1232928000
12457	4322	1232928000
12566	1782	1232928000
15860	4713	1232928000
16077	4774	1232928000
16206	5982	1232928000
16253	4268	1232928000
18571	5747	1232928000
19288	5649	1232928000
19459	462	1232928000
19459	5308	1232928000
20180	5460	1232928000
20485	5265	1232928000
22592	2388	1232928000
22592	4125	1232928000
24144	1532	1232928000
24144	2976	1232928000
24144	4575	1232928000
24144	5453	1232928000
24279	4432	1232928000
1111	4524	1233014400
2167	3758	1233014400
2167	4876	1233014400
4557	2194	1233014400
4630	4351	1233014400
5013	41	1233014400
5013	748	1233014400
5511	4996	1233014400
6068	4303	1233014400
6068	4940	1233014400
6068	5070	1233014400
6068	5641	1233014400
7812	2822	1233014400
8181	3810	1233014400
9587	3500	1233014400
9695	4619	1233014400
10748	5447	1233014400
10843	5166	1233014400
10868	5472	1233014400
18275	4661	1233014400
18285	4679	1233014400
18285	5265	1233014400
18285	5525	1233014400
18285	5634	1233014400
22056	5076	1233014400
22896	5157	1233014400
22896	5167	1233014400
22896	5619	1233014400
22896	5730	1233014400
23763	4158	1233014400
1144	4904	1233100800
1589	4800	1233100800
2240	4543	1233100800
3828	4139	1233100800
4828	4627	1233100800
5317	5862	1233100800
5522	5793	1233100800
9145	458	1233100800
9289	4340	1233100800
9289	4930	1233100800
11749	1047	1233100800
11852	2130	1233100800
11969	5179	1233100800
12957	4041	1233100800
13040	5938	1233100800
14700	3830	1233100800
15831	4544	1233100800
16880	5819	1233100800
18714	5345	1233100800
19459	5715	1233100800
20204	29	1233100800
21988	5581	1233100800
23058	2141	1233100800
23388	4995	1233100800
308	4862	1233187200
3383	5160	1233187200
3383	5759	1233187200
3672	5157	1233187200
5923	4819	1233187200
6408	3505	1233187200
6408	6044	1233187200
8423	5292	1233187200
9638	4621	1233187200
10575	6010	1233187200
11035	4266	1233187200
11152	3921	1233187200
12873	3906	1233187200
12990	5687	1233187200
13140	5649	1233187200
13485	5447	1233187200
14733	4652	1233187200
16097	1935	1233187200
16898	5938	1233187200
21389	5374	1233187200
22215	5982	1233187200
23367	4955	1233187200
23799	4268	1233187200
23799	4995	1233187200
355	4723	1233273600
2295	3419	1233273600
2430	4300	1233273600
4076	4687	1233273600
5025	2269	1233273600
5115	3544	1233273600
7350	4982	1233273600
7760	4996	1233273600
7764	4157	1233273600
8046	4769	1233273600
8657	5674	1233273600
9061	3461	1233273600
9061	4576	1233273600
9061	5442	1233273600
9126	4534	1233273600
9289	2541	1233273600
9972	3869	1233273600
9972	3986	1233273600
9972	5051	1233273600
10095	5117	1233273600
10233	1170	1233273600
10509	4890	1233273600
12058	5933	1233273600
12860	4260	1233273600
13555	5259	1233273600
14295	4679	1233273600
14295	5804	1233273600
14405	4260	1233273600
15813	5696	1233273600
16562	5391	1233273600
16837	3865	1233273600
16837	4723	1233273600
18512	5734	1233273600
18608	5839	1233273600
18751	5694	1233273600
20563	3513	1233273600
20563	4515	1233273600
20582	5871	1233273600
20894	3855	1233273600
20894	5373	1233273600
20926	13	1233273600
20926	271	1233273600
20926	485	1233273600
20926	2885	1233273600
22057	4930	1233273600
23037	6071	1233273600
23888	1793	1233273600
453	5938	1233360000
2163	5938	1233360000
2416	3869	1233360000
2416	5051	1233360000
2416	5157	1233360000
2416	5747	1233360000
2795	4649	1233360000
2795	4780	1233360000
2795	4888	1233360000
4341	4271	1233360000
6444	5128	1233360000
7501	2401	1233360000
7915	4216	1233360000
7915	4652	1233360000
7915	5641	1233360000
9659	5380	1233360000
9709	3804	1233360000
10480	2454	1233360000
10916	3855	1233360000
10916	4167	1233360000
10916	4168	1233360000
13271	5705	1233360000
13989	5647	1233360000
16457	5396	1233360000
16802	5525	1233360000
18477	5967	1233360000
18568	3269	1233360000
19340	1941	1233360000
19340	2816	1233360000
19340	5933	1233360000
19583	4927	1233360000
19583	5862	1233360000
21579	4671	1233360000
23127	3776	1233360000
83	5927	1233446400
837	5139	1233446400
2718	5814	1233446400
4031	5155	1233446400
4113	587	1233446400
5705	5259	1233446400
5924	5561	1233446400
8079	4543	1233446400
8079	5634	1233446400
10469	5036	1233446400
16086	5897	1233446400
19714	2266	1233446400
20312	5047	1233446400
20836	5798	1233446400
22896	4929	1233446400
23163	5994	1233446400
24012	3869	1233446400
24133	4817	1233446400
181	5751	1233532800
3821	5820	1233532800
4834	5094	1233532800
6120	4538	1233532800
6250	5938	1233532800
6595	6084	1233532800
7598	4286	1233532800
7598	5325	1233532800
7967	5723	1233532800
8147	6008	1233532800
8953	5804	1233532800
9709	1904	1233532800
9802	5759	1233532800
10510	3861	1233532800
10510	5763	1233532800
13183	5700	1233532800
13323	5938	1233532800
14814	5484	1233532800
15153	5694	1233532800
16562	5641	1233532800
17192	5935	1233532800
18517	4652	1233532800
19340	3365	1233532800
19624	5804	1233532800
20230	2719	1233532800
21396	2726	1233532800
21396	3326	1233532800
21806	1740	1233532800
21881	5447	1233532800
22030	439	1233532800
22674	5024	1233532800
6508	3520	1233619200
7382	4995	1233619200
7721	5230	1233619200
9397	4724	1233619200
10270	5075	1233619200
10308	5794	1233619200
10664	4578	1233619200
11129	4679	1233619200
11255	3930	1233619200
14602	4878	1233619200
14909	5570	1233619200
16206	5675	1233619200
16325	4341	1233619200
18028	6010	1233619200
18905	2359	1233619200
19351	3278	1233619200
20723	4516	1233619200
22418	3869	1233619200
22472	5396	1233619200
29	4640	1233705600
39	5855	1233705600
39	6109	1233705600
222	6093	1233705600
2987	4571	1233705600
3130	5083	1233705600
4076	4991	1233705600
4352	3831	1233705600
4352	5419	1233705600
4352	5495	1233705600
4824	3251	1233705600
5671	4940	1233705600
5671	5076	1233705600
5671	5634	1233705600
5671	5691	1233705600
6318	4654	1233705600
7122	5649	1233705600
7582	4298	1233705600
8423	5770	1233705600
9145	5367	1233705600
9289	3652	1233705600
10445	5730	1233705600
14295	5391	1233705600
14841	5583	1233705600
15484	4365	1233705600
15649	6010	1233705600
17187	3514	1233705600
17977	5993	1233705600
18648	5442	1233705600
19233	6022	1233705600
19372	5639	1233705600
19459	4128	1233705600
20230	4544	1233705600
20306	6064	1233705600
20306	6093	1233705600
20617	5938	1233705600
20680	3237	1233705600
20723	4108	1233705600
20924	102	1233705600
20924	4297	1233705600
21389	5373	1233705600
22255	5641	1233705600
23308	6093	1233705600
222	6064	1233792000
1178	5259	1233792000
1510	2712	1233792000
1510	3816	1233792000
1589	4541	1233792000
1589	4772	1233792000
1986	5105	1233792000
3477	5897	1233792000
4483	205	1233792000
4483	4163	1233792000
8322	5147	1233792000
8904	2307	1233792000
10166	4462	1233792000
10308	1786	1233792000
10308	3855	1233792000
10308	3856	1233792000
10308	5098	1233792000
12204	5359	1233792000
12204	5773	1233792000
12884	5042	1233792000
14427	4470	1233792000
14841	6022	1233792000
14979	5098	1233792000
18186	5620	1233792000
18186	5765	1233792000
18204	5742	1233792000
19277	4929	1233792000
19367	5522	1233792000
19459	5035	1233792000
20125	5701	1233792000
20324	5374	1233792000
21326	2644	1233792000
21326	2989	1233792000
23555	4516	1233792000
1860	4053	1233878400
1860	5391	1233878400
2067	5035	1233878400
2067	5248	1233878400
2067	5641	1233878400
3708	4652	1233878400
3949	3109	1233878400
3949	3781	1233878400
3949	4283	1233878400
3949	4808	1233878400
3949	5323	1233878400
4299	5817	1233878400
5899	5980	1233878400
7064	2910	1233878400
7762	5649	1233878400
8465	5259	1233878400
8973	5570	1233878400
13669	3517	1233878400
14252	4840	1233878400
16243	4955	1233878400
17888	6064	1233878400
18477	5083	1233878400
19174	5570	1233878400
20485	3405	1233878400
21185	4024	1233878400
21416	6057	1233878400
23308	4929	1233878400
23308	5439	1233878400
23530	5570	1233878400
1900	4341	1233964800
2163	3627	1233964800
2999	5117	1233964800
2999	5354	1233964800
5877	4675	1233964800
6457	3679	1233964800
7185	4995	1233964800
7268	34	1233964800
7268	5763	1233964800
7676	4638	1233964800
9709	3467	1233964800
12746	5517	1233964800
13000	5614	1233964800
14235	3514	1233964800
14252	1769	1233964800
14252	3307	1233964800
14252	4018	1233964800
15109	5759	1233964800
15109	6044	1233964800
17893	4158	1233964800
18019	5806	1233964800
20525	4689	1233964800
20525	4690	1233964800
21178	3859	1233964800
23590	4654	1233964800
847	5439	1234051200
992	5609	1234051200
2756	3869	1234051200
2756	4967	1234051200
3821	2913	1234051200
4004	4548	1234051200
4076	4900	1234051200
4315	4995	1234051200
4315	5415	1234051200
4631	5691	1234051200
5433	5053	1234051200
5674	4368	1234051200
6500	4995	1234051200
6500	5030	1234051200
7552	3855	1234051200
7552	3865	1234051200
7552	4341	1234051200
7552	4475	1234051200
7552	4482	1234051200
7552	4654	1234051200
7552	5199	1234051200
9987	4688	1234051200
10923	5255	1234051200
13354	5075	1234051200
15034	6010	1234051200
16934	4176	1234051200
16934	5497	1234051200
17340	4996	1234051200
20230	671	1234051200
21070	5506	1234051200
24209	5938	1234051200
24301	2192	1234051200
24301	4670	1234051200
1878	245	1234137600
2295	4340	1234137600
7090	4268	1234137600
7146	5938	1234137600
7411	5219	1234137600
7764	5374	1234137600
8698	3395	1234137600
8934	4150	1234137600
10905	5994	1234137600
11164	4279	1234137600
11555	3352	1234137600
12093	5018	1234137600
12093	5373	1234137600
13659	4888	1234137600
13659	5751	1234137600
13659	5752	1234137600
14441	4116	1234137600
15159	307	1234137600
16809	4767	1234137600
17446	4890	1234137600
17446	5741	1234137600
18608	6006	1234137600
19116	5723	1234137600
19116	5924	1234137600
20568	4307	1234137600
20568	4609	1234137600
20680	2207	1234137600
21102	4973	1234137600
21403	5636	1234137600
21403	5762	1234137600
22877	3579	1234137600
22896	4622	1234137600
23501	5170	1234137600
23674	229	1234137600
23771	3513	1234137600
258	5897	1234224000
475	5076	1234224000
475	6044	1234224000
824	425	1234224000
824	1795	1234224000
824	2502	1234224000
1278	2705	1234224000
3524	4652	1234224000
4076	5391	1234224000
5671	5048	1234224000
6440	5810	1234224000
6866	6215	1234224000
8712	5642	1234224000
9126	5218	1234224000
9126	5426	1234224000
9241	1200	1234224000
9241	2012	1234224000
9241	5727	1234224000
11392	5435	1234224000
12343	4116	1234224000
12343	4216	1234224000
15109	3852	1234224000
16029	3553	1234224000
19174	4344	1234224000
19469	4930	1234224000
19743	5676	1234224000
20216	5593	1234224000
29	5969	1234310400
1464	3650	1234310400
1872	3852	1234310400
1928	5985	1234310400
2608	5252	1234310400
2718	3831	1234310400
3353	5936	1234310400
4338	6093	1234310400
5741	5459	1234310400
5857	5334	1234310400
6701	5089	1234310400
6897	3866	1234310400
8148	5969	1234310400
8813	5189	1234310400
8813	5327	1234310400
8813	5751	1234310400
9609	4905	1234310400
10370	5794	1234310400
11078	3772	1234310400
11078	4950	1234310400
11078	5109	1234310400
11078	5717	1234310400
11504	3738	1234310400
13210	5527	1234310400
14156	2255	1234310400
14156	2913	1234310400
14510	3865	1234310400
14510	4661	1234310400
14510	5649	1234310400
14841	5425	1234310400
14841	5940	1234310400
16325	4652	1234310400
16421	5015	1234310400
17026	5259	1234310400
17810	4543	1234310400
17810	6044	1234310400
18293	5649	1234310400
18608	5984	1234310400
18608	5985	1234310400
18680	5624	1234310400
20010	2989	1234310400
20125	4862	1234310400
20385	5167	1234310400
20790	5730	1234310400
22579	4335	1234310400
363	4711	1234396800
363	5943	1234396800
1761	102	1234396800
1761	3869	1234396800
1761	4501	1234396800
4313	4515	1234396800
4322	3842	1234396800
4322	5761	1234396800
4624	5447	1234396800
5671	4962	1234396800
5671	5259	1234396800
5923	4995	1234396800
7091	2528	1234396800
7350	5423	1234396800
7350	5459	1234396800
11338	4298	1234396800
11620	5459	1234396800
12753	3865	1234396800
13370	4807	1234396800
13747	55	1234396800
13747	954	1234396800
13747	1113	1234396800
13747	1334	1234396800
13747	4247	1234396800
16448	5714	1234396800
16892	5606	1234396800
17900	5940	1234396800
18600	5986	1234396800
18608	5986	1234396800
19459	5985	1234396800
19459	5986	1234396800
20336	4333	1234396800
21769	5765	1234396800
21928	5794	1234396800
22293	5634	1234396800
22553	4784	1234396800
22825	5410	1234396800
23230	5937	1234396800
29	5846	1234483200
465	4298	1234483200
465	5391	1234483200
473	5435	1234483200
473	5632	1234483200
760	5820	1234483200
2668	4167	1234483200
2668	4729	1234483200
2668	4830	1234483200
3373	1313	1234483200
3373	4425	1234483200
3980	5804	1234483200
5947	3976	1234483200
5976	5992	1234483200
6375	4189	1234483200
6382	6008	1234483200
8148	5074	1234483200
9775	5423	1234483200
12610	3503	1234483200
13720	5882	1234483200
13922	4267	1234483200
14441	5435	1234483200
17065	3389	1234483200
17065	3713	1234483200
17065	3785	1234483200
17065	3978	1234483200
17065	4039	1234483200
17065	4511	1234483200
17065	4579	1234483200
17065	5394	1234483200
17065	5436	1234483200
17065	5460	1234483200
17340	5985	1234483200
17471	3852	1234483200
19459	5846	1234483200
19459	5936	1234483200
19459	5940	1234483200
20418	4732	1234483200
21389	5986	1234483200
22839	5070	1234483200
23771	3758	1234483200
258	3859	1234569600
2561	5955	1234569600
3306	3744	1234569600
4528	5986	1234569600
7278	3084	1234569600
8017	4116	1234569600
8971	3993	1234569600
9674	2833	1234569600
9980	5908	1234569600
10825	5839	1234569600
12946	5423	1234569600
15649	5053	1234569600
15940	4359	1234569600
16157	2726	1234569600
16157	3326	1234569600
16238	5642	1234569600
16492	3792	1234569600
16921	5636	1234569600
17019	4679	1234569600
17078	5140	1234569600
18477	4278	1234569600
18860	6093	1234569600
19340	4610	1234569600
19340	5067	1234569600
19437	5540	1234569600
19781	5409	1234569600
20794	5142	1234569600
21202	5423	1234569600
21416	3385	1234569600
21875	5980	1234569600
21984	5459	1234569600
22001	4658	1234569600
22506	5985	1234569600
23973	5641	1234569600
24052	4738	1234569600
569	4120	1234656000
818	5561	1234656000
1900	5730	1234656000
2753	5693	1234656000
3817	3271	1234656000
4929	5661	1234656000
5390	4256	1234656000
6025	5721	1234656000
6510	5839	1234656000
6901	5797	1234656000
7314	5379	1234656000
7396	4268	1234656000
7537	4976	1234656000
8773	5940	1234656000
9285	4959	1234656000
9634	3852	1234656000
10593	5897	1234656000
11021	4572	1234656000
11021	5627	1234656000
12268	5188	1234656000
12399	2507	1234656000
12399	3329	1234656000
12399	3701	1234656000
13236	5762	1234656000
13454	5549	1234656000
14278	6001	1234656000
14945	5772	1234656000
15493	5936	1234656000
15637	4670	1234656000
15679	6118	1234656000
16028	5762	1234656000
16044	3544	1234656000
16311	4890	1234656000
16816	5642	1234656000
16934	5985	1234656000
18608	6118	1234656000
19459	118	1234656000
19459	5463	1234656000
20723	5940	1234656000
21416	4798	1234656000
21561	2623	1234656000
21561	4976	1234656000
21988	6093	1234656000
22186	6273	1234656000
23933	5497	1234656000
23933	6044	1234656000
97	6118	1234742400
481	5635	1234742400
1155	4652	1234742400
1521	3998	1234742400
2660	5075	1234742400
3468	4303	1234742400
3817	5508	1234742400
3845	5290	1234742400
5205	5047	1234742400
5205	5310	1234742400
5205	6008	1234742400
5367	5423	1234742400
7350	3084	1234742400
7720	3324	1234742400
9638	5394	1234742400
10233	4840	1234742400
11709	5605	1234742400
12884	4235	1234742400
13422	5994	1234742400
13551	5661	1234742400
14302	3536	1234742400
14342	6022	1234742400
15159	308	1234742400
15468	5075	1234742400
15468	6022	1234742400
16105	5984	1234742400
16206	5076	1234742400
16612	4955	1234742400
16612	5797	1234742400
16976	5266	1234742400
16976	5804	1234742400
16976	6044	1234742400
18925	3842	1234742400
19240	4652	1234742400
20138	3968	1234742400
20743	666	1234742400
20759	5098	1234742400
21389	5940	1234742400
22759	5075	1234742400
23516	6215	1234742400
23674	520	1234742400
433	3852	1234828800
1581	5039	1234828800
1581	5641	1234828800
1693	3050	1234828800
1900	5423	1234828800
1948	5260	1234828800
3610	5873	1234828800
4408	5756	1234828800
4478	5070	1234828800
5253	5674	1234828800
5633	5621	1234828800
6109	5446	1234828800
6109	5656	1234828800
6205	5166	1234828800
7382	3603	1234828800
7558	5263	1234828800
7580	5456	1234828800
7762	5260	1234828800
7971	6093	1234828800
8148	6150	1234828800
10281	5260	1234828800
10281	5782	1234828800
10445	5233	1234828800
10570	4768	1234828800
11148	5642	1234828800
12339	5942	1234828800
13458	5928	1234828800
15109	5263	1234828800
15881	5263	1234828800
20418	4479	1234828800
22231	5425	1234828800
355	5635	1234915200
559	4774	1234915200
559	5437	1234915200
1550	3882	1234915200
1683	2113	1234915200
1683	4012	1234915200
1848	5459	1234915200
1848	5642	1234915200
2442	5260	1234915200
3741	5690	1234915200
4733	3537	1234915200
5182	2451	1234915200
5925	5391	1234915200
5948	4435	1234915200
6120	3936	1234915200
6984	5845	1234915200
8436	5260	1234915200
8481	5094	1234915200
9177	5078	1234915200
10510	3860	1234915200
10560	5985	1234915200
11391	5133	1234915200
11391	5644	1234915200
11752	5766	1234915200
12234	5971	1234915200
12480	3515	1234915200
12480	4659	1234915200
14529	3869	1234915200
14814	4935	1234915200
15993	4657	1234915200
17519	4341	1234915200
17519	4560	1234915200
17519	5157	1234915200
18274	5993	1234915200
18436	3779	1234915200
19351	2542	1234915200
19351	5055	1234915200
20010	5820	1234915200
20108	2311	1234915200
20166	5656	1234915200
20166	6003	1234915200
20568	3520	1234915200
20723	1603	1234915200
20996	5665	1234915200
20996	5687	1234915200
21389	5550	1234915200
21389	5985	1234915200
23058	3203	1234915200
23117	5965	1234915200
23300	4652	1234915200
23919	5263	1234915200
1464	2580	1235001600
2708	4178	1235001600
3720	5263	1235001600
4081	3108	1235001600
4081	4228	1235001600
4081	6104	1235001600
5633	4117	1235001600
5656	5263	1235001600
6415	58	1235001600
6415	785	1235001600
6415	1771	1235001600
6857	4078	1235001600
6949	4448	1235001600
8655	3413	1235001600
9166	4491	1235001600
9166	5064	1235001600
9166	5681	1235001600
9775	5260	1235001600
10581	5459	1235001600
10905	5697	1235001600
10905	6222	1235001600
10923	6101	1235001600
11349	5542	1235001600
12445	5263	1235001600
15304	2315	1235001600
15328	5260	1235001600
15831	3769	1235001600
18034	5884	1235001600
18274	6123	1235001600
18751	5098	1235001600
20103	4639	1235001600
21081	5459	1235001600
21081	5570	1235001600
21332	5235	1235001600
21389	5260	1235001600
22543	5264	1235001600
23444	5936	1235001600
23465	5423	1235001600
23819	2455	1235001600
181	5585	1235088000
559	5971	1235088000
2605	5547	1235088000
2657	4315	1235088000
3274	5344	1235088000
4140	5983	1235088000
4299	5379	1235088000
4834	4617	1235088000
5496	5993	1235088000
6062	4865	1235088000
6062	5735	1235088000
6062	5902	1235088000
6404	5263	1235088000
8436	6123	1235088000
9765	5263	1235088000
10560	5986	1235088000
10802	5762	1235088000
12240	5157	1235088000
12596	5258	1235088000
13775	5263	1235088000
13922	4904	1235088000
13922	4940	1235088000
15159	1244	1235088000
15159	2667	1235088000
15634	6125	1235088000
15830	4260	1235088000
15830	4904	1235088000
15881	5992	1235088000
16100	4168	1235088000
17604	3243	1235088000
18119	5094	1235088000
18883	5940	1235088000
19080	4518	1235088000
20230	96	1235088000
20790	4860	1235088000
22803	5534	1235088000
22831	4850	1235088000
23885	2088	1235088000
23885	3000	1235088000
23885	3682	1235088000
23885	4514	1235088000
23885	4772	1235088000
23885	4876	1235088000
751	5344	1235174400
1077	4484	1235174400
1077	5166	1235174400
1077	5260	1235174400
1077	6222	1235174400
2608	2211	1235174400
2689	5782	1235174400
4193	5263	1235174400
4733	3536	1235174400
4733	4650	1235174400
5706	5525	1235174400
5706	5643	1235174400
5706	5679	1235174400
5706	5774	1235174400
5939	2508	1235174400
6419	5260	1235174400
7396	148	1235174400
8148	6101	1235174400
10138	5263	1235174400
11374	5766	1235174400
11474	4652	1235174400
11834	5263	1235174400
13271	2376	1235174400
13672	3778	1235174400
13909	5436	1235174400
14338	4681	1235174400
14338	5185	1235174400
15159	427	1235174400
15159	4653	1235174400
17358	4904	1235174400
17359	5459	1235174400
17958	4652	1235174400
19233	5827	1235174400
20472	5459	1235174400
21261	6230	1235174400
24229	5263	1235174400
258	6022	1235260800
535	5547	1235260800
1546	5705	1235260800
1900	5260	1235260800
2975	2894	1235260800
2975	2911	1235260800
4076	5409	1235260800
4631	5717	1235260800
6117	5547	1235260800
6415	2178	1235260800
6779	4388	1235260800
8465	5263	1235260800
8513	3851	1235260800
8513	4023	1235260800
8513	4237	1235260800
8513	5804	1235260800
10436	5459	1235260800
11169	4501	1235260800
11169	4544	1235260800
11169	5293	1235260800
11169	5618	1235260800
11169	5730	1235260800
11177	5263	1235260800
11852	4541	1235260800
14217	3869	1235260800
14760	5086	1235260800
18131	5263	1235260800
18392	6010	1235260800
18441	5610	1235260800
18608	5752	1235260800
19363	5260	1235260800
19459	4466	1235260800
19459	4656	1235260800
19459	5437	1235260800
19459	6150	1235260800
19714	3958	1235260800
19714	5525	1235260800
23477	5955	1235260800
23589	1558	1235260800
23720	5553	1235260800
23780	5782	1235260800
24279	592	1235260800
1324	3993	1235347200
1324	5967	1235347200
4242	2867	1235347200
5706	5782	1235347200
8436	5423	1235347200
8513	4298	1235347200
9284	3947	1235347200
9405	5624	1235347200
10138	5447	1235347200
11581	5547	1235347200
11856	5098	1235347200
12873	5986	1235347200
13928	5595	1235347200
14260	5827	1235347200
14762	5884	1235347200
15585	5614	1235347200
16772	3866	1235347200
16772	5157	1235347200
16990	5263	1235347200
16990	6122	1235347200
17053	3959	1235347200
18274	6124	1235347200
18285	5263	1235347200
20324	3298	1235347200
20604	4652	1235347200
20675	6124	1235347200
21045	5123	1235347200
22773	5425	1235347200
22896	5362	1235347200
22896	5618	1235347200
23471	4426	1235347200
381	2600	1235433600
618	5266	1235433600
3961	4748	1235433600
5823	3560	1235433600
6410	4734	1235433600
6410	5862	1235433600
6563	5373	1235433600
6978	5940	1235433600
7356	5721	1235433600
7582	3869	1235433600
8654	4001	1235433600
9855	5547	1235433600
10868	4904	1235433600
11752	2701	1235433600
13188	4341	1235433600
13390	540	1235433600
13418	5263	1235433600
13523	5460	1235433600
14841	5852	1235433600
15226	5498	1235433600
15493	4341	1235433600
15493	4652	1235433600
16638	1208	1235433600
17690	5686	1235433600
17849	3165	1235433600
17884	3968	1235433600
17888	6057	1235433600
17893	3733	1235433600
18274	5263	1235433600
18717	3697	1235433600
18858	251	1235433600
19132	4368	1235433600
19132	5782	1235433600
20767	5691	1235433600
21497	5263	1235433600
21806	1937	1235433600
22239	5098	1235433600
22718	5477	1235433600
23679	5782	1235433600
23693	5693	1235433600
23933	4543	1235433600
23945	5425	1235433600
27	5425	1235520000
1262	4039	1235520000
1464	1909	1235520000
1747	617	1235520000
3382	4929	1235520000
3471	4890	1235520000
3471	5765	1235520000
3471	5937	1235520000
4648	3324	1235520000
7206	5164	1235520000
7713	5721	1235520000
9259	5426	1235520000
9259	5448	1235520000
9259	5686	1235520000
10969	2012	1235520000
10969	2969	1235520000
11118	5362	1235520000
11331	4652	1235520000
11557	6103	1235520000
12170	4532	1235520000
12939	6064	1235520000
13274	272	1235520000
13274	3855	1235520000
13274	3945	1235520000
13274	4008	1235520000
13274	4553	1235520000
15746	3831	1235520000
17271	3842	1235520000
17271	5410	1235520000
18751	5814	1235520000
19207	5157	1235520000
19415	5117	1235520000
20690	1626	1235520000
21364	273	1235520000
21364	1685	1235520000
21389	5263	1235520000
21409	5940	1235520000
21939	6009	1235520000
22491	5983	1235520000
23653	5641	1235520000
551	5016	1235606400
1972	4340	1235606400
3445	5971	1235606400
3477	5624	1235606400
5043	5263	1235606400
5642	2626	1235606400
6897	6123	1235606400
8017	4290	1235606400
8017	5166	1235606400
8017	5936	1235606400
8628	5923	1235606400
9077	5908	1235606400
9951	5459	1235606400
11129	5641	1235606400
11296	5397	1235606400
12135	5547	1235606400
13555	6127	1235606400
13758	5938	1235606400
14580	5465	1235606400
16753	5804	1235606400
16832	2737	1235606400
16993	1456	1235606400
19936	5885	1235606400
20625	6123	1235606400
20938	5075	1235606400
21214	1848	1235606400
355	5457	1235692800
1848	6230	1235692800
1881	3858	1235692800
5194	3858	1235692800
5599	4930	1235692800
5599	5903	1235692800
5656	5475	1235692800
7370	5104	1235692800
7984	5459	1235692800
8444	3858	1235692800
9373	5636	1235692800
9730	3519	1235692800
9730	4920	1235692800
10663	5447	1235692800
10695	3858	1235692800
13197	3858	1235692800
